Row ID,Order ID,Order Date,Ship Date,Ship Mode,Customer ID,Customer Name,Segment,Country/Region,City,State/Province,Postal Code,Region,Product ID,Category,Sub-Category,Product Name,Sales,Quantity,Discount,Profit
6490,Ca-2025-133541,2025-12-02,2025-12-06,Standard Class,Nc-19470,Neil Cohen,Home Office,Canada,Halifax,Nova Scotia,B3H,East,Fur-Fu-10001588,Furniture,Furnishings,"Deflect-O Supertray Unbreakable Stackable Tray, Letter, Black",58.36,5,0.6,-24.802999999999997
6491,Ca-2025-124574,2025-12-02,2025-12-06,Standard Class,Mk-19560,Michael Knudson,Corporate,Canada,Moncton,New Brunswick,E1A,East,Fur-Fu-10002759,Furniture,Furnishings,12-1/2 Diameter Round Wall Clock,39.96000000000001,5,0.6,-20.976
6492,Ca-2025-111254,2025-12-02,2025-12-06,Standard Class,Mk-19560,Michael Knudson,Corporate,Canada,Moncton,New Brunswick,E1A,East,Off-Ar-10000940,Office Supplies,Art,Newell 343,16.464,7,0.2,2.4406
6493,Us-2025-149762,2025-12-03,2025-12-07,Standard Class,Rd-19720,Roger Demir,Consumer,United States,Morgan Hill,California,95037,West,Fur-Bo-10001337,Furniture,Bookcases,O'Sullivan Living Dimensions 2-Shelf Bookcases,205.666,2,0.15,-12.097999999999999
6494,Us-2025-150861,2025-12-03,2025-12-06,First Class,Eg-13900,Emily Grady,Consumer,United States,Oceanside,New York,11572,East,Fur-Ch-10002965,Furniture,Chairs,"Global Leather Highback Executive Chair With Pneumatic Height Adjustment, Black",542.646,3,0.1,102.49980000000001
6495,Us-2025-122063,2025-12-03,2025-12-07,Standard Class,Mm-17920,Michael Moore,Consumer,United States,Richmond,Indiana,47374,Central,Fur-Ch-10004754,Furniture,Chairs,"Global Stack Chair With Arms, Black",29.98,1,0.0,8.0946
6496,Us-2025-153598,2025-12-03,2025-12-06,First Class,Nm-18520,Neoma Murray,Consumer,United States,Los Angeles,California,90045,West,Fur-Fu-10001085,Furniture,Furnishings,3M Polarizing Light Filter Sleeves,111.89999999999999,6,0.0,51.47399999999999
6497,Us-2025-150861,2025-12-03,2025-12-06,First Class,Eg-13900,Emily Grady,Consumer,United States,Oceanside,New York,11572,East,Fur-Ta-10002228,Furniture,Tables,"Bevis Traditional Conference Table Top, Plinth Base",400.032,2,0.4,-153.34560000000005
6498,Us-2025-149762,2025-12-03,2025-12-07,Standard Class,Rd-19720,Roger Demir,Consumer,United States,Morgan Hill,California,95037,West,Fur-Ta-10004147,Furniture,Tables,Hon 4060 Series Tables,268.704,3,0.2,6.717599999999976
6499,Us-2025-122063,2025-12-03,2025-12-07,Standard Class,Mm-17920,Michael Moore,Consumer,United States,Richmond,Indiana,47374,Central,Fur-Ta-10004575,Furniture,Tables,Hon 5100 Series Wood Tables,581.96,2,0.0,104.75279999999998
6500,Us-2025-161683,2025-12-03,2025-12-08,Standard Class,Cj-12010,Caroline Jumper,Consumer,United States,Philadelphia,Pennsylvania,19134,East,Off-Ap-10000179,Office Supplies,Appliances,Honeywell Enviracaire Portable Hepa Air Cleaner For Up To 10 X 16 Room,394.81600000000003,4,0.2,93.7688
6501,Us-2025-149762,2025-12-03,2025-12-07,Standard Class,Rd-19720,Roger Demir,Consumer,United States,Morgan Hill,California,95037,West,Off-Ar-10001662,Office Supplies,Art,Rogers Handheld Barrel Pencil Sharpener,21.92,8,0.0,5.918400000000002
6502,Us-2025-161683,2025-12-03,2025-12-08,Standard Class,Cj-12010,Caroline Jumper,Consumer,United States,Philadelphia,Pennsylvania,19134,East,Off-Bi-10001072,Office Supplies,Binders,"Gbc Clear Cover, 8-1/2 X 11, Unpunched, 25 Covers Per Pack",18.192000000000004,4,0.7,-14.553600000000003
6503,Us-2025-150861,2025-12-03,2025-12-06,First Class,Eg-13900,Emily Grady,Consumer,United States,Oceanside,New York,11572,East,Off-La-10001317,Office Supplies,Labels,Avery 520,6.3,2,0.0,3.024
6504,Us-2025-150861,2025-12-03,2025-12-06,First Class,Eg-13900,Emily Grady,Consumer,United States,Oceanside,New York,11572,East,Off-Pa-10001954,Office Supplies,Paper,Xerox 1964,182.72,8,0.0,84.0512
6505,Us-2025-149762,2025-12-03,2025-12-07,Standard Class,Rd-19720,Roger Demir,Consumer,United States,Morgan Hill,California,95037,West,Off-St-10001558,Office Supplies,Storage,Acco Perma 4000 Stacking Storage Drawers,48.72,3,0.0,7.308
6506,Us-2025-161025,2025-12-03,2025-12-09,Standard Class,Gm-14440,Gary Mcgarr,Consumer,United States,Los Angeles,California,90049,West,Off-St-10001932,Office Supplies,Storage,Fellowes Staxonsteel Drawer Files,772.68,4,0.0,108.17520000000002
6507,Us-2025-150861,2025-12-03,2025-12-06,First Class,Eg-13900,Emily Grady,Consumer,United States,Oceanside,New York,11572,East,Off-St-10004634,Office Supplies,Storage,"Personal Folder Holder, Ebony",33.63,3,0.0,10.088999999999999
6508,Us-2025-153598,2025-12-03,2025-12-06,First Class,Nm-18520,Neoma Murray,Consumer,United States,Los Angeles,California,90045,West,Tec-Ac-10003870,Technology,Accessories,Logitech Z-906 Speaker Sys - Home Theater - 5.1-Ch,1649.95,5,0.0,659.98
6509,Us-2025-126004,2025-12-04,2025-12-05,First Class,Bm-11140,Becky Martin,Consumer,United States,New York City,New York,10024,East,Fur-Fu-10001602,Furniture,Furnishings,"Eldon Delta Triangular Chair Mat, 52"" X 58"", Clear",113.78999999999999,3,0.0,20.48219999999999
6510,Us-2025-105277,2025-12-04,2025-12-08,Standard Class,Lm-17065,Liz Mackendrick,Consumer,United States,Auburn,New York,13021,East,Off-Bi-10000301,Office Supplies,Binders,Gbc Instant Report Kit,15.528,3,0.2,5.823
6511,Us-2025-126004,2025-12-04,2025-12-05,First Class,Bm-11140,Becky Martin,Consumer,United States,New York City,New York,10024,East,Off-Bi-10004656,Office Supplies,Binders,Peel & Stick Add-On Corner Pockets,1.7280000000000002,1,0.2,0.6047999999999999
6512,Us-2025-112060,2025-12-04,2025-12-09,Standard Class,Kt-16465,Kean Takahito,Consumer,United States,San Francisco,California,94109,West,Off-Pa-10000994,Office Supplies,Paper,Xerox 1915,104.85,1,0.0,50.327999999999996
6513,Us-2025-126004,2025-12-04,2025-12-05,First Class,Bm-11140,Becky Martin,Consumer,United States,New York City,New York,10024,East,Off-Pa-10001685,Office Supplies,Paper,Easy-Staple Paper,40.56,4,0.0,19.8744
6514,Us-2025-126004,2025-12-04,2025-12-05,First Class,Bm-11140,Becky Martin,Consumer,United States,New York City,New York,10024,East,Off-St-10000676,Office Supplies,Storage,Fellowes Econo/Stor Drawers,193.86,2,0.0,11.631599999999992
6515,Us-2025-126004,2025-12-04,2025-12-05,First Class,Bm-11140,Becky Martin,Consumer,United States,New York City,New York,10024,East,Off-St-10001418,Office Supplies,Storage,Carina Media Storage Towers In Natural & Black,182.94,3,0.0,3.6587999999999994
6516,Us-2025-139885,2025-12-04,2025-12-08,Standard Class,Eb-13840,Ellis Ballard,Corporate,United States,New York City,New York,10035,East,Off-St-10003324,Office Supplies,Storage,Belkin Omniview Se Rackmount Kit,212.88,6,0.0,0.0
6517,Us-2025-126004,2025-12-04,2025-12-05,First Class,Bm-11140,Becky Martin,Consumer,United States,New York City,New York,10024,East,Tec-Ac-10001432,Technology,Accessories,Enermax Aurora Lite Keyboard,78.15,1,0.0,34.38600000000001
6518,Ca-2025-119508,2025-12-04,2025-12-09,Standard Class,Tz-21580,Tracy Zic,Consumer,Canada,Vancouver,British Columbia,V6B,West,Fur-Fu-10004270,Furniture,Furnishings,"Eldon Image Series Desk Accessories, Burgundy",25.08,6,0.0,9.03
6519,Ca-2025-119508,2025-12-04,2025-12-09,Standard Class,Tz-21580,Tracy Zic,Consumer,Canada,Vancouver,British Columbia,V6B,West,Off-Ar-10003723,Office Supplies,Art,Avery Hi-Liter Fluorescent Desk Style Markers,16.9,5,0.0,6.25
6520,Us-2025-143749,2025-12-05,2025-12-07,First Class,Ag-10300,Aleksandra Gannaway,Corporate,United States,Franklin,Massachusetts,2038,East,Fur-Bo-10002853,Furniture,Bookcases,O'Sullivan 5-Shelf Heavy-Duty Bookcases,81.94,1,0.0,20.485
6521,Us-2025-114489,2025-12-05,2025-12-09,Standard Class,Je-16165,Justin Ellison,Corporate,United States,Franklin,Wisconsin,53132,Central,Fur-Ch-10000454,Furniture,Chairs,"Hon Deluxe Fabric Upholstered Stacking Chairs, Rounded Back",1951.84,8,0.0,585.5519999999999
6522,Us-2025-146374,2025-12-05,2025-12-10,Second Class,He-14800,Harold Engle,Corporate,United States,Newark,Delaware,19711,East,Fur-Fu-10002671,Furniture,Furnishings,Electrix 20W Halogen Replacement Bulb For Zoom-In Desk Lamp,13.4,1,0.0,6.4319999999999995
6523,Us-2025-124772,2025-12-05,2025-12-06,First Class,Jg-15160,James Galang,Consumer,United States,Murray,Kentucky,42071,South,Fur-Fu-10004748,Furniture,Furnishings,"Howard Miller 16"" Diameter Gallery Wall Clock",191.82,3,0.0,74.8098
6524,Us-2025-140564,2025-12-05,2025-12-10,Second Class,Tc-21475,Tony Chapman,Home Office,United States,Washington,District Of Columbia,20016,East,Off-Ar-10000034,Office Supplies,Art,"Bic Brite Liner Grip Highlighters, Assorted, 5/Pack",33.92,8,0.0,13.2288
6525,Us-2025-163636,2025-12-05,2025-12-09,Second Class,Mp-18175,Mike Pelletier,Home Office,United States,Chicago,Illinois,60623,Central,Off-Ar-10001547,Office Supplies,Art,Newell 311,3.536,2,0.2,0.3094
6526,Us-2025-114489,2025-12-05,2025-12-09,Standard Class,Je-16165,Justin Ellison,Corporate,United States,Franklin,Wisconsin,53132,Central,Off-Bi-10002735,Office Supplies,Binders,Gbc Prestige Therm-A-Bind Covers,171.55,5,0.0,80.6285
6527,Us-2025-161389,2025-12-05,2025-12-10,Standard Class,Im-15070,Irene Maddox,Consumer,United States,Seattle,Washington,98103,West,Off-Bi-10003656,Office Supplies,Binders,Fellowes Pb200 Plastic Comb Binding Machine,407.97600000000006,3,0.2,132.59219999999993
6528,Us-2025-146374,2025-12-05,2025-12-10,Second Class,He-14800,Harold Engle,Corporate,United States,Newark,Delaware,19711,East,Off-En-10004483,Office Supplies,Envelopes,"#10 White Business Envelopes,4 1/8 X 9 1/2",109.69,7,0.0,51.55429999999999
6529,Us-2025-145009,2025-12-05,2025-12-08,Second Class,Rf-19345,Randy Ferguson,Corporate,United States,Chicago,Illinois,60610,Central,Off-La-10004853,Office Supplies,Labels,Avery 483,11.952000000000002,3,0.2,3.8843999999999994
6530,Us-2025-146374,2025-12-05,2025-12-10,Second Class,He-14800,Harold Engle,Corporate,United States,Newark,Delaware,19711,East,Off-Pa-10000349,Office Supplies,Paper,Easy-Staple Paper,4.98,1,0.0,2.3406000000000002
6531,Us-2025-109722,2025-12-05,2025-12-07,Second Class,Tp-21130,Theone Pippenger,Consumer,United States,Georgetown,Kentucky,40324,South,Off-St-10000060,Office Supplies,Storage,Fellowes Bankers Box Staxonsteel Drawer File/Stacking System,584.82,9,0.0,70.17840000000002
6532,Us-2025-108434,2025-12-05,2025-12-07,Second Class,Jg-15160,James Galang,Consumer,United States,New York City,New York,10024,East,Off-St-10002615,Office Supplies,Storage,"Dual Level, Single-Width Filing Carts",465.18,3,0.0,120.94680000000001
6533,Us-2025-114489,2025-12-05,2025-12-09,Standard Class,Je-16165,Justin Ellison,Corporate,United States,Franklin,Wisconsin,53132,Central,Tec-Ph-10000215,Technology,Phones,Plantronics Cordless Phone Headset With In-Line Volume - M214C,384.45000000000005,11,0.0,103.80150000000003
6534,Us-2025-109722,2025-12-05,2025-12-07,Second Class,Tp-21130,Theone Pippenger,Consumer,United States,Georgetown,Kentucky,40324,South,Tec-Ph-10000560,Technology,Phones,Samsung Galaxy S Iii - 16Gb - Pebble Blue (T-Mobile),699.98,2,0.0,195.99440000000004
6535,Us-2025-114489,2025-12-05,2025-12-09,Standard Class,Je-16165,Justin Ellison,Corporate,United States,Franklin,Wisconsin,53132,Central,Tec-Ph-10001448,Technology,Phones,Anker Astro 15000Mah Usb Portable Charger,149.97,3,0.0,5.9987999999999815
6536,Us-2025-103674,2025-12-06,2025-12-10,Standard Class,Ap-10720,Anne Pryor,Home Office,United States,Los Angeles,California,90032,West,Off-Ar-10004752,Office Supplies,Art,Blackstonian Pencils,18.689999999999998,7,0.0,5.2332
6537,Us-2025-169040,2025-12-06,2025-12-12,Standard Class,Gt-14710,Greg Tran,Consumer,United States,Seattle,Washington,98105,West,Off-Bi-10001636,Office Supplies,Binders,Ibico Plastic And Wire Spiral Binding Combs,47.208,7,0.2,15.342599999999997
6538,Us-2025-169040,2025-12-06,2025-12-12,Standard Class,Gt-14710,Greg Tran,Consumer,United States,Seattle,Washington,98105,West,Off-Bi-10001658,Office Supplies,Binders,Gbc Standard Therm-A-Bind Covers,59.80800000000001,3,0.2,19.4376
6539,Us-2025-162390,2025-12-06,2025-12-12,Standard Class,Dp-13105,Dave Poirier,Corporate,United States,Hempstead,New York,11550,East,Off-Bi-10001721,Office Supplies,Binders,Trimflex Flexible Post Binders,222.35199999999998,13,0.2,77.82320000000001
6540,Us-2025-103674,2025-12-06,2025-12-10,Standard Class,Ap-10720,Anne Pryor,Home Office,United States,Los Angeles,California,90032,West,Off-Bi-10002026,Office Supplies,Binders,Ibico Recycled Linen-Style Covers,437.4720000000001,14,0.2,153.1152
6541,Us-2025-103674,2025-12-06,2025-12-10,Standard Class,Ap-10720,Anne Pryor,Home Office,United States,Los Angeles,California,90032,West,Off-Bi-10003727,Office Supplies,Binders,Avery Durable Slant Ring Binders With Label Holder,13.376,4,0.2,4.6815999999999995
6542,Us-2025-162390,2025-12-06,2025-12-12,Standard Class,Dp-13105,Dave Poirier,Corporate,United States,Hempstead,New York,11550,East,Off-Bi-10004318,Office Supplies,Binders,Ibico Eb-19 Dual Function Manual Binding System,968.7440000000001,7,0.2,314.84180000000003
6543,Us-2025-169040,2025-12-06,2025-12-12,Standard Class,Gt-14710,Greg Tran,Consumer,United States,Seattle,Washington,98105,West,Off-En-10000927,Office Supplies,Envelopes,Jet-Pak Recycled Peel 'N' Seal Padded Mailers,35.89,1,0.0,16.150499999999997
6544,Us-2025-103674,2025-12-06,2025-12-10,Standard Class,Ap-10720,Anne Pryor,Home Office,United States,Los Angeles,California,90032,West,Off-Fa-10003467,Office Supplies,Fasteners,"Alliance Big Bands Rubber Bands, 12/Pack",13.86,7,0.0,0.0
6545,Us-2025-169040,2025-12-06,2025-12-12,Standard Class,Gt-14710,Greg Tran,Consumer,United States,Seattle,Washington,98105,West,Off-Pa-10000482,Office Supplies,Paper,"Snap-A-Way Black Print Carbonless Ruled Speed Letter, Triplicate",189.7,5,0.0,89.15899999999999
6546,Us-2025-103674,2025-12-06,2025-12-10,Standard Class,Ap-10720,Anne Pryor,Home Office,United States,Los Angeles,California,90032,West,Off-Pa-10000743,Office Supplies,Paper,Xerox 1977,13.36,2,0.0,6.4128
6547,Us-2025-169040,2025-12-06,2025-12-12,Standard Class,Gt-14710,Greg Tran,Consumer,United States,Seattle,Washington,98105,West,Off-Pa-10001736,Office Supplies,Paper,Xerox 1880,248.07999999999998,7,0.0,116.59759999999997
6548,Us-2025-114776,2025-12-06,2025-12-07,First Class,Gg-14650,Greg Guthrie,Corporate,United States,Antioch,California,94509,West,Off-Pa-10004100,Office Supplies,Paper,Xerox 216,19.44,3,0.0,9.3312
6549,Us-2025-162390,2025-12-06,2025-12-12,Standard Class,Dp-13105,Dave Poirier,Corporate,United States,Hempstead,New York,11550,East,Tec-Co-10004202,Technology,Copiers,Brother Dcp1000 Digital 3 In 1 Multifunction Machine,479.98400000000004,2,0.2,89.99699999999999
6550,Us-2025-169040,2025-12-06,2025-12-12,Standard Class,Gt-14710,Greg Tran,Consumer,United States,Seattle,Washington,98105,West,Tec-Ph-10002310,Technology,Phones,Plantronics Calisto P620-M Usb Wireless Speakerphone System,156.79200000000003,1,0.2,13.719300000000004
6551,Us-2025-103674,2025-12-06,2025-12-10,Standard Class,Ap-10720,Anne Pryor,Home Office,United States,Los Angeles,California,90032,West,Tec-Ph-10002496,Technology,Phones,Cisco Spa301,249.58400000000003,2,0.2,31.197999999999986
6552,Us-2025-169040,2025-12-06,2025-12-12,Standard Class,Gt-14710,Greg Tran,Consumer,United States,Seattle,Washington,98105,West,Tec-Ph-10002834,Technology,Phones,Google Nexus 5,431.97600000000006,3,0.2,26.998499999999993
6553,Us-2025-103674,2025-12-06,2025-12-10,Standard Class,Ap-10720,Anne Pryor,Home Office,United States,Los Angeles,California,90032,West,Tec-Ph-10004080,Technology,Phones,Avaya 5410 Digital Phone,271.96,5,0.2,27.195999999999998
6554,Us-2025-160108,2025-12-08,2025-12-12,Standard Class,Ag-10900,Arthur Gainer,Consumer,United States,Eau Claire,Wisconsin,54703,Central,Fur-Bo-10003450,Furniture,Bookcases,"Bush Westfield Collection Bookcases, Dark Cherry Finish",405.85999999999996,7,0.0,32.46879999999998
6555,Us-2025-160108,2025-12-08,2025-12-12,Standard Class,Ag-10900,Arthur Gainer,Consumer,United States,Eau Claire,Wisconsin,54703,Central,Fur-Ch-10002335,Furniture,Chairs,Hon Gueststacker Chair,680.01,3,0.0,176.8026
6556,Us-2025-117590,2025-12-08,2025-12-10,First Class,Gh-14485,Gene Hale,Corporate,United States,Richardson,Texas,75080,Central,Fur-Fu-10003664,Furniture,Furnishings,"Electrix Architect'S Clamp-On Swing Arm Lamp, Black",190.92,5,0.6,-147.96300000000002
6557,Us-2025-131289,2025-12-08,2025-12-14,Standard Class,Sp-20620,Stefania Perrino,Corporate,United States,San Francisco,California,94110,West,Fur-Ta-10003954,Furniture,Tables,Hon 94000 Series Round Tables,1421.6640000000002,6,0.2,-195.47879999999998
6558,Us-2025-131289,2025-12-08,2025-12-14,Standard Class,Sp-20620,Stefania Perrino,Corporate,United States,San Francisco,California,94110,West,Off-Ar-10003056,Office Supplies,Art,Newell 341,8.56,2,0.0,2.4823999999999993
6559,Us-2025-124562,2025-12-08,2025-12-12,Standard Class,Jp-16135,Julie Prescott,Home Office,United States,Columbus,Ohio,43229,East,Off-Bi-10001267,Office Supplies,Binders,"Universal Recycled Hanging Pressboard Report Binders, Letter Size",12.957,7,0.7,-9.501800000000003
6560,Us-2025-158302,2025-12-08,2025-12-12,Second Class,Jb-16045,Julia Barnett,Home Office,United States,Columbus,Ohio,43229,East,Off-Pa-10002615,Office Supplies,Paper,"Ampad Gold Fibre Wirebound Steno Books, 6"" X 9"", Gregg Ruled",10.584000000000001,3,0.2,3.4397999999999995
6561,Us-2025-131289,2025-12-08,2025-12-14,Standard Class,Sp-20620,Stefania Perrino,Corporate,United States,San Francisco,California,94110,West,Off-Pa-10003363,Office Supplies,Paper,Xerox 204,45.36,7,0.0,21.772800000000004
6562,Us-2025-115224,2025-12-08,2025-12-11,Second Class,Db-13615,Doug Bickford,Consumer,United States,San Francisco,California,94110,West,Off-St-10000615,Office Supplies,Storage,"Simplifile Personal File, Black Granite, 15W X 6-15/16D X 11-1/4H",34.05,3,0.0,9.534000000000002
6563,Us-2025-115224,2025-12-08,2025-12-11,Second Class,Db-13615,Doug Bickford,Consumer,United States,San Francisco,California,94110,West,Off-St-10003816,Office Supplies,Storage,Fellowes High-Stak Drawer Files,352.38,2,0.0,81.04739999999998
6564,Us-2025-113733,2025-12-08,2025-12-12,Standard Class,Lh-16900,Lena Hernandez,Consumer,United States,Greenville,North Carolina,27834,South,Tec-Ac-10002473,Technology,Accessories,Maxell 4.7Gb Dvd-R,68.112,3,0.2,17.879399999999997
6565,Us-2025-113733,2025-12-08,2025-12-12,Standard Class,Lh-16900,Lena Hernandez,Consumer,United States,Greenville,North Carolina,27834,South,Tec-Ac-10004877,Technology,Accessories,Imation 30456 Usb Flash Drive 8Gb,16.560000000000002,3,0.2,-2.4840000000000018
6566,Us-2025-113733,2025-12-08,2025-12-12,Standard Class,Lh-16900,Lena Hernandez,Consumer,United States,Greenville,North Carolina,27834,South,Tec-Ph-10002496,Technology,Phones,Cisco Spa301,249.58400000000003,2,0.2,31.197999999999986
6567,Us-2025-134425,2025-12-08,2025-12-12,Second Class,Qj-19255,Quincy Jones,Corporate,United States,Saint Paul,Minnesota,55106,Central,Tec-Ph-10003555,Technology,Phones,Motorola Hk250 Universal Bluetooth Headset,114.94999999999999,5,0.0,2.2990000000000066
6568,Us-2025-117590,2025-12-08,2025-12-10,First Class,Gh-14485,Gene Hale,Corporate,United States,Richardson,Texas,75080,Central,Tec-Ph-10004977,Technology,Phones,Ge 30524Ee4,1097.5440000000003,7,0.2,123.4736999999999
6569,Us-2025-161844,2025-12-09,2025-12-14,Second Class,Dk-12835,Damala Kotsonis,Corporate,United States,Franklin,Tennessee,37064,South,Fur-Ta-10001676,Furniture,Tables,Hon 61000 Series Interactive Training Tables,79.97399999999999,3,0.4,-29.323800000000006
6570,Us-2025-102092,2025-12-09,2025-12-11,First Class,Pm-18940,Paul Macintyre,Consumer,United States,Springfield,Virginia,22153,South,Fur-Ta-10002530,Furniture,Tables,"Iceberg Officeworks 42"" Round Tables",1056.86,7,0.0,158.52899999999994
6571,Us-2025-137330,2025-12-09,2025-12-13,Standard Class,Kb-16585,Ken Black,Corporate,United States,Fremont,Nebraska,68025,Central,Off-Ap-10001492,Office Supplies,Appliances,"Acco Six-Outlet Power Strip, 4' Cord Length",60.339999999999996,7,0.0,15.688400000000001
6572,Us-2025-133340,2025-12-09,2025-12-13,Standard Class,Lh-17155,Logan Haushalter,Consumer,United States,Jackson,Michigan,49201,Central,Off-Ap-10002311,Office Supplies,Appliances,"Holmes Replacement Filter For Hepa Air Cleaner, Very Large Room, Hepa Filter",61.929,1,0.1,23.395400000000002
6573,Us-2025-131114,2025-12-09,2025-12-13,Second Class,Rw-19630,Rob Williams,Corporate,United States,Chicago,Illinois,60610,Central,Off-Ap-10003971,Office Supplies,Appliances,Belkin 6 Outlet Metallic Surge Strip,4.355999999999999,2,0.8,-11.761200000000002
6574,Us-2025-137330,2025-12-09,2025-12-13,Standard Class,Kb-16585,Ken Black,Corporate,United States,Fremont,Nebraska,68025,Central,Off-Ar-10000246,Office Supplies,Art,Newell 318,19.459999999999997,7,0.0,5.0596
6575,Us-2025-128923,2025-12-09,2025-12-13,Standard Class,Gb-14530,George Bell,Corporate,United States,Fort Worth,Texas,76106,Central,Off-Ar-10000475,Office Supplies,Art,"Hunt Boston Vista Battery-Operated Pencil Sharpener, Black",9.328000000000001,1,0.2,0.8162000000000007
6576,Us-2025-149503,2025-12-09,2025-12-12,First Class,Sp-20650,Stephanie Phelps,Corporate,United States,Stockton,California,95207,West,Off-Bi-10002133,Office Supplies,Binders,"Wilson Jones Elliptical Ring 3 1/2"" Capacity Binders, 800 Sheets",273.92,8,0.2,99.29599999999998
6577,Us-2025-161844,2025-12-09,2025-12-14,Second Class,Dk-12835,Damala Kotsonis,Corporate,United States,Franklin,Tennessee,37064,South,Off-Bi-10003712,Office Supplies,Binders,"Acco Pressboard Covers With Storage Hooks, 14 7/8"" X 11"", Light Blue",2.9460000000000006,2,0.7,-2.0622
6578,Us-2025-141082,2025-12-09,2025-12-13,Standard Class,Fm-14380,Fred Mcmath,Consumer,United States,Lawrence,Massachusetts,1841,East,Off-La-10001404,Office Supplies,Labels,Avery 517,3.69,1,0.0,1.7343
6579,Us-2025-141082,2025-12-09,2025-12-13,Standard Class,Fm-14380,Fred Mcmath,Consumer,United States,Lawrence,Massachusetts,1841,East,Off-La-10001474,Office Supplies,Labels,Avery 477,122.12,4,0.0,56.175200000000004
6580,Us-2025-128923,2025-12-09,2025-12-13,Standard Class,Gb-14530,George Bell,Corporate,United States,Fort Worth,Texas,76106,Central,Off-Pa-10002250,Office Supplies,Paper,Things To Do Today Pad,9.392000000000001,2,0.2,3.2872
6581,Us-2025-131114,2025-12-09,2025-12-13,Second Class,Rw-19630,Rob Williams,Corporate,United States,Chicago,Illinois,60610,Central,Off-Su-10001664,Office Supplies,Supplies,Acme Office Executive Series Stainless Steel Trimmers,20.568,3,0.2,1.5426000000000002
6582,Us-2025-131114,2025-12-09,2025-12-13,Second Class,Rw-19630,Rob Williams,Corporate,United States,Chicago,Illinois,60610,Central,Tec-Ac-10000199,Technology,Accessories,Kingston Digital Datatraveler 8Gb Usb 2.0,19.040000000000003,4,0.2,-1.428
6583,Us-2025-133340,2025-12-09,2025-12-13,Standard Class,Lh-17155,Logan Haushalter,Consumer,United States,Jackson,Michigan,49201,Central,Tec-Ac-10001109,Technology,Accessories,Logitech Trackman Marble Mouse,59.98,2,0.0,25.1916
6584,Us-2025-159989,2025-12-09,2025-12-13,Standard Class,Eb-13870,Emily Burns,Consumer,United States,Franklin,Tennessee,37064,South,Tec-Ph-10000169,Technology,Phones,Arkon Windshield Dashboard Air Vent Car Mount Holder,40.68,3,0.2,-9.153000000000004
6585,Us-2025-133340,2025-12-09,2025-12-13,Standard Class,Lh-17155,Logan Haushalter,Consumer,United States,Jackson,Michigan,49201,Central,Tec-Ph-10003988,Technology,Phones,"Lf Elite 3D Dazzle Designer Hard Case Cover, Lf Stylus Pen And Wiper For Apple Iphone 5C Mini Lite",10.9,1,0.0,3.0520000000000005
6586,Ca-2025-141082,2025-12-09,2025-12-13,Standard Class,Fm-14380,Fred Mcmath,Consumer,Canada,Montreal,Quebec,H1A,East,Off-La-10001404,Office Supplies,Labels,Avery 517,79.97399999999999,3,0.4,-29.323800000000006
6587,Ca-2025-141082,2025-12-09,2025-12-13,Standard Class,Fm-14380,Fred Mcmath,Consumer,Canada,Montreal,Quebec,H1A,East,Off-La-10001474,Office Supplies,Labels,Avery 477,2.9460000000000006,2,0.7,-2.0622
6588,Us-2025-154739,2025-12-10,2025-12-15,Second Class,Lh-17155,Logan Haushalter,Consumer,United States,San Francisco,California,94109,West,Fur-Ch-10002965,Furniture,Chairs,"Global Leather Highback Executive Chair With Pneumatic Height Adjustment, Black",321.568,2,0.2,28.137200000000007
6589,Us-2025-143448,2025-12-10,2025-12-10,Same Day,Mh-17455,Mark Hamilton,Consumer,United States,Greenwood,Indiana,46142,Central,Fur-Ch-10003379,Furniture,Chairs,Global Commerce Series High-Back Swivel/Tilt Chairs,1424.9,5,0.0,356.225
6590,Us-2025-128412,2025-12-10,2025-12-17,Standard Class,Ap-10915,Arthur Prichep,Consumer,United States,Seattle,Washington,98105,West,Off-Ap-10000252,Office Supplies,Appliances,Harmony Hepa Quiet Air Purifiers,35.099999999999994,3,0.0,12.285
6591,Us-2025-128412,2025-12-10,2025-12-17,Standard Class,Ap-10915,Arthur Prichep,Consumer,United States,Seattle,Washington,98105,West,Off-Ap-10002082,Office Supplies,Appliances,Holmes Hepa Air Purifier,65.34,3,0.0,22.869
6592,Us-2025-128412,2025-12-10,2025-12-17,Standard Class,Ap-10915,Arthur Prichep,Consumer,United States,Seattle,Washington,98105,West,Off-Bi-10001718,Office Supplies,Binders,Gbc Docubind P50 Personal Binding Machine,153.552,3,0.2,51.8238
6593,Us-2025-144309,2025-12-10,2025-12-16,Standard Class,Cm-12235,Chris Mcafee,Consumer,United States,Watertown,New York,13601,East,Off-Bi-10003656,Office Supplies,Binders,Fellowes Pb200 Plastic Comb Binding Machine,679.96,5,0.2,220.98699999999997
6594,Us-2025-146941,2025-12-10,2025-12-13,First Class,Dl-13315,Delfina Latchford,Consumer,United States,New York City,New York,10024,East,Off-En-10003296,Office Supplies,Envelopes,Tyvek Side-Opening Peel & Seel Expanding Envelopes,361.92,4,0.0,162.864
6595,Us-2025-147123,2025-12-10,2025-12-12,First Class,Sj-20125,Sanjit Jacobs,Home Office,United States,Long Beach,California,90805,West,Off-Pa-10000575,Office Supplies,Paper,"Wirebound Message Books, Four 2 3/4 X 5 White Forms Per Page",80.28,12,0.0,36.928799999999995
